block,n,f,b,g,d
1.3026082E7,330.0,52.26481495504813,35.10686416970124,0.31,0.0625
1.3026083E7,287.0,48.54275453252275,34.7119119477921,0.41,0.0625
1.3026084E7,306.0,41.860145821524476,35.53631985655216,0.69,0.0625
1.3026085E7,308.0,49.87883875039934,34.9144342590625,0.36,0.0625
1.3026086E7,284.0,53.43948409157466,34.347074702352735,0.37,0.0625
1.3026087E7,295.0,42.719528995351396,34.690545449376266,0.58,0.0625
1.3026088E7,278.0,48.152644754045724,34.083460904012185,0.36,0.0625
1.3026089E7,311.0,44.31929296899331,35.19117338339258,0.76,0.0625
1.302609E7,260.0,50.58032085201603,34.70729474937093,0.39,0.0625
1.3026091E7,303.0,48.04176438380596,34.143301209693654,0.37,0.0625
1.3026092E7,299.0,52.84060306254145,33.37507693247555,0.32,0.0625
1.3026093E7,279.0,41.818145828398784,35.46101924075527,1.0,0.0625
1.3026094E7,283.0,47.597848464440325,34.751798855940166,0.34,0.0625
1.3026095E7,288.0,51.007428310749766,34.49116036452062,0.44,0.0625
1.3026096E7,295.0,55.44843968138388,33.93067900859716,0.37,0.0625
1.3026097E7,257.0,55.8522028605436,33.59137221851119,0.42,0.0625
1.3026098E7,302.0,59.76178260280549,32.541641836682714,0.25,0.0625
1.3026099E7,300.0,41.45878626255336,34.575494451475386,1.0,0.0625
1.30261E7,321.0,50.409497644976454,33.7111070901885,0.3,0.0625
1.3026101E7,304.0,51.770083437719414,33.079023832247465,0.35,0.0625
1.3026102E7,313.0,38.34367965700338,35.14646282176293,1.0,0.0625
1.3026103E7,328.0,46.97885481146146,34.09206893711004,0.26,0.0625
1.3026104E7,317.0,46.381680157067706,33.367612472196456,0.33,0.0625
1.3026105E7,271.0,42.97745680805251,33.576160050147685,0.55,0.0625
1.3026106E7,302.0,49.529383810000894,32.69478584883131,0.29,0.0625
1.3026107E7,300.0,38.00189620656245,34.738209964383266,1.0,0.0625
1.3026108E7,306.0,61.35003664392172,34.086868527551076,0.35,0.0625
1.3026109E7,322.0,60.579493562791136,32.979045300405666,0.24,0.0625
1.302611E7,307.0,37.31352313939396,35.04023563168102,1.0,0.0625
1.3026111E7,323.0,48.31149208664343,33.98902856273059,0.26,0.0625
1.3026112E7,277.0,47.75558103489986,33.18178913436574,0.31,0.0625
1.3026113E7,305.0,40.86283729296717,33.5136070257094,0.58,0.0625
1.3026114E7,289.0,45.351386224472236,32.340630779809565,0.22,0.0625
1.3026115E7,296.0,36.92578774125916,34.36192020354766,1.0,0.0625
1.3026116E7,310.0,52.61686824117238,33.84649140049444,0.38,0.0625
1.3026117E7,313.0,47.446739296174,32.492631744474664,0.18,0.0625
1.3026118E7,292.0,36.73634312460244,34.52342122850433,1.0,0.0625
1.3026119E7,296.0,48.06006622883168,33.83295280393425,0.34,0.0625
1.302612E7,311.0,51.935999582200964,32.90254660182606,0.28,0.0625
1.3026121E7,316.0,49.06115848276149,32.65577750231237,0.44,0.0625
1.3026122E7,287.0,48.735674975434,32.16594083977768,0.38,0.0625
1.3026123E7,321.0,36.18020434685981,33.45257847336879,0.82,0.0625
1.3026124E7,307.0,48.95878868562204,32.61626401153457,0.3,0.0625
1.3026125E7,300.0,47.66355775538894,31.800857411246202,0.3,0.0625
1.3026126E7,293.0,41.5745319340845,33.19214492298822,0.85,0.0625
1.3026127E7,258.0,49.21873007243125,32.445321662220984,0.32,0.0625
1.3026128E7,293.0,50.5975175791922,31.999198489365444,0.39,0.0625
1.3026129E7,288.0,49.20205957081029,31.919200493142032,0.48,0.0625
1.302613E7,300.0,43.408717560351825,32.83687750731987,0.73,0.0625
1.3026131E7,296.0,50.70453802246332,32.42641653847837,0.4,0.0625
1.3026132E7,301.0,57.916884406996054,31.494157062997115,0.27,0.0625
1.3026133E7,277.0,36.2593754019666,33.46254187943443,1.0,0.0625
1.3026134E7,314.0,44.75272321088899,32.66780650979786,0.31,0.0625
1.3026135E7,334.0,45.012376029846735,32.177789412150894,0.38,0.0625
1.3026136E7,296.0,44.647311918461,31.494011387142688,0.33,0.0625
1.3026137E7,288.0,44.96751701374366,30.98223370210162,0.37,0.0625
1.3026138E7,280.0,35.714371203689446,32.76371213997247,0.96,0.0625
1.3026139E7,287.0,47.016557472233146,31.985573976648123,0.31,0.0625
1.302614E7,299.0,45.21595638685894,31.14595265976111,0.29,0.0625
1.3026141E7,280.0,48.70466025955549,30.52303360656589,0.34,0.0625
1.3026142E7,276.0,38.77295186095322,31.6294935748039,0.79,0.0625
1.3026143E7,308.0,43.89996282416438,30.720145634528286,0.27,0.0625
1.3026144E7,301.0,38.09906537628148,32.640154736686306,1.0,0.0625
