block,n,f,b,g,d
1.3025885E7,297.0,83.43621720467928,59.592946669280906,0.44,0.0625
1.3025886E7,297.0,87.50759125837857,58.55007010256849,0.36,0.0625
1.3025887E7,284.0,89.2105788582611,57.59863146340175,0.37,0.0625
1.3025888E7,296.0,80.03402428256716,56.518657123462965,0.35,0.0625
1.3025889E7,288.0,66.69574946650238,57.931623551549535,0.7,0.0625
1.302589E7,268.0,77.74940110847568,56.772991080518544,0.34,0.0625
1.3025891E7,297.0,79.70249592117784,55.63753125890817,0.34,0.0625
1.3025892E7,292.0,68.2783739137315,59.11487696258993,1.0,0.0625
1.3025893E7,278.0,83.52735351381475,58.52372819296403,0.42,0.0625
1.3025894E7,302.0,85.7360900532406,57.42640828934595,0.35,0.0625
1.3025895E7,305.0,75.81119200750699,56.56501216500576,0.38,0.0625
1.3025896E7,276.0,76.15233682895573,55.22159312608687,0.31,0.0625
1.3025897E7,291.0,62.45108363498584,58.6729426964673,1.0,0.0625
1.3025898E7,298.0,75.59237782135841,57.64616619927913,0.36,0.0625
1.3025899E7,280.0,101.00037601003444,56.781473706289944,0.38,0.0625
1.30259E7,281.0,94.20983277050618,55.929751600695596,0.38,0.0625
1.3025901E7,301.0,89.71779802780382,54.46159562117734,0.29,0.0625
1.3025902E7,290.0,68.35712456042431,57.86544534750092,1.0,0.0625
1.3025903E7,326.0,78.83158499464426,56.56347282718215,0.32,0.0625
1.3025904E7,331.0,79.81062913105357,56.06854243994431,0.43,0.0625
1.3025905E7,291.0,78.53823326781128,54.94717159114542,0.34,0.0625
1.3025906E7,320.0,70.49334187071737,56.59558673887978,0.74,0.0625
1.3025907E7,295.0,90.99463964852478,55.74665293779658,0.38,0.0625
1.3025908E7,277.0,100.82212144627695,54.77108651138514,0.36,0.0625
1.3025909E7,303.0,84.02667336489415,54.0179840718536,0.39,0.0625
1.302591E7,313.0,61.94014146698526,56.11118095463793,0.81,0.0625
1.3025911E7,282.0,73.61292956440437,55.47993016889826,0.41,0.0625
1.3025912E7,273.0,79.76735588198171,54.439681478231414,0.35,0.0625
1.3025913E7,317.0,79.19491224141579,53.14673904312342,0.31,0.0625
1.3025914E7,316.0,62.036161899144545,56.46841023331863,1.0,0.0625
1.3025915E7,291.0,73.34177047826076,55.97431164377709,0.43,0.0625
1.3025916E7,289.0,75.45760478253624,54.71488963179211,0.32,0.0625
1.3025917E7,301.0,72.20570395247059,52.731474882639645,0.21,0.0625
1.3025918E7,284.0,61.299736616844065,56.02719206280462,1.0,0.0625
1.3025919E7,299.0,77.76398625480444,54.76658024139152,0.32,0.0625
1.302592E7,277.0,84.16623459525653,53.808165087167175,0.36,0.0625
1.3025921E7,294.0,78.37228690907669,52.93378240450071,0.37,0.0625
1.3025922E7,287.0,72.4513999086202,52.602946264472585,0.45,0.0625
1.3025923E7,283.0,69.4822173928064,52.27417785031963,0.45,0.0625
1.3025924E7,278.0,67.65098785899508,52.20883512800673,0.49,0.0625
1.3025925E7,302.0,74.82106271678252,51.2299194693566,0.35,0.0625
1.3025926E7,282.0,86.54458865771336,50.20532107996947,0.34,0.0625
1.3025927E7,284.0,59.5914427608782,53.34315364746757,1.0,0.0625
