block,n,f,b,g,d
1.3026025E7,313.0,43.72732631032476,39.77960191682752,0.85,0.0744978557505251
1.3026026E7,328.0,53.27525911945008,38.935005828884776,0.35,0.07077296296299884
1.3026027E7,291.0,53.73680746900798,38.04496455955092,0.33,0.0672343148148489
1.3026028E7,268.0,46.69671589352663,39.211379328239296,0.74,0.06387259907410645
1.3026029E7,278.0,75.7894686491862,38.35482914108573,0.32,0.06067896912040112
1.302603E7,266.0,53.653482235930156,38.13373264924406,0.45,0.05764502066438106
1.3026031E7,322.0,48.60237171199282,39.05258852839268,0.72,0.05476276963116201
1.3026032E7,309.0,52.264047872553334,38.44307957430462,0.35,0.05202463114960391
1.3026033E7,285.0,51.037407960707824,37.87308326929882,0.35,0.04942339959212371
1.3026034E7,293.0,58.88638607612734,37.3040510447247,0.34,0.04695222961251752
1.3026035E7,310.0,47.0620998076955,38.967983996347236,1.0,0.04460461813189164
1.3026036E7,273.0,54.22921732748913,38.14236177472204,0.25,0.04237438722529706
1.3026037E7,285.0,56.34546068267258,37.589601125746974,0.32,0.0402556678640322
1.3026038E7,311.0,42.73292063360772,39.02713589890352,1.0,0.03824288447083059
1.3026039E7,311.0,57.465133319039545,38.65848586729946,0.37,0.03633074024728906
1.302604E7,281.0,56.64328323072558,38.018037785069815,0.26,0.0345142032349246
1.3026041E7,292.0,56.2543278840381,37.56927828438404,0.32,0.03278849307317837
1.3026042E7,293.0,52.07310256791174,37.405443561618725,0.43,0.03114906841951945
1.3026043E7,289.0,43.750085506389176,37.98102505367581,0.76,0.029591614998543476
1.3026044E7,273.0,54.213413473321104,37.31903624986978,0.19,0.028112034248616302
1.3026045E7,267.0,44.213056013418026,38.176162408443226,0.93,0.026706432536185487
1.3026046E7,307.0,54.255524947822565,37.808105181230815,0.31,0.025371110909376212
1.3026047E7,316.0,53.713358319526705,37.46783223459974,0.32,0.025
1.3026048E7,310.0,54.3841085262989,37.05568608001914,0.28,0.025
1.3026049E7,309.0,47.171885210397264,37.66710490033946,0.83,0.025
1.302605E7,314.0,52.581914430254955,37.23393319398556,0.27,0.025
1.3026051E7,283.0,47.593857708771544,37.178082294194574,0.47,0.025
1.3026052E7,318.0,44.64048818683338,37.456917911401035,0.65,0.025
1.3026053E7,323.0,53.74242982696032,37.026163355419925,0.27,0.025
1.3026054E7,296.0,43.63372877248774,37.48899039736267,0.75,0.025
1.3026055E7,310.0,52.53180125252861,37.114100493389046,0.3,0.025
1.3026056E7,299.0,44.501372656817956,37.33678509634938,0.62,0.025
1.3026057E7,325.0,45.63283974771153,37.05675920812676,0.35,0.025
1.3026058E7,292.0,43.869342846320485,37.98317818832993,1.0,0.025
1.3026059E7,298.0,52.159020221990154,37.64132958463496,0.32,0.025
1.302606E7,284.0,49.458957641567025,37.26491628878861,0.3,0.025
1.3026061E7,303.0,49.03189106611237,37.209018914355426,0.47,0.025
1.3026062E7,281.0,46.23383277965589,37.2276234238126,0.51,0.025
1.3026063E7,322.0,48.130801485354226,37.19039580038879,0.48,0.025
1.3026064E7,284.0,47.53998924254753,37.22758619618918,0.52,0.025
1.3026065E7,302.0,55.76145806735831,37.00422067901204,0.38,0.025
1.3026066E7,295.0,45.58224265641699,37.52227976851821,0.78,0.025
1.3026067E7,297.0,66.24647897215951,36.9782067118747,0.21,0.025
1.3026068E7,311.0,44.55700004785814,37.25554326221376,0.65,0.025
1.3026069E7,281.0,58.85688167007654,37.03201000264048,0.38,0.025
1.302607E7,300.0,56.07450713407779,36.84684995262728,0.4,0.025
1.3026071E7,306.0,52.71412406590791,36.64419227788783,0.39,0.025
1.3026072E7,289.0,51.821266171199866,36.369360835803676,0.35,0.025
1.3026073E7,318.0,50.304821625640194,36.27843743371417,0.45,0.025
1.3026074E7,295.0,59.68064198905179,36.18774134012988,0.45,0.025
1.3026075E7,295.0,57.18433289715829,35.91633328007891,0.35,0.025
1.3026076E7,295.0,53.26708463170705,35.5930862805582,0.32,0.025
1.3026077E7,302.0,79.92201373813128,35.62867936683875,0.52,0.025
1.3026078E7,298.0,49.04847873386104,35.71775106525585,0.55,0.025
1.3026079E7,281.0,47.96397655774594,35.592738936527454,0.43,0.025
1.302608E7,305.0,45.50778150907619,35.379182502908286,0.38,0.025
1.3026081E7,302.0,47.04127601047066,35.30842413790247,0.46,0.025
1.3026082E7,285.0,46.58697412619165,35.11422780514401,0.39,0.025
1.3026083E7,293.0,51.38154450037097,34.83331398270286,0.34,0.025
1.3026084E7,291.0,45.66157698754604,34.659147412789345,0.4,0.025
1.3026085E7,298.0,51.24481422994177,34.572499544257376,0.45,0.025
1.3026086E7,295.0,51.534142357229555,34.27863329813119,0.33,0.025
1.3026087E7,300.0,45.04083786624452,34.5700016811653,0.67,0.025
1.3026088E7,314.0,83.79027047005687,34.43172167444064,0.42,0.025
1.3026089E7,287.0,54.47223962022864,34.207915483556775,0.37,0.025
1.302609E7,291.0,50.436493076850724,34.207915483556775,0.5,0.025
1.3026091E7,280.0,45.3518172758637,34.13949965258966,0.46,0.025
1.3026092E7,293.0,51.70966486041161,33.81517440589006,0.31,0.025
1.3026093E7,306.0,42.00016811197988,34.33930960918136,0.81,0.025
1.3026094E7,258.0,48.588979251259744,34.013086167894144,0.31,0.025
