block,value
1.30260005E7,127.5954434838484
1.30260015E7,54.34390612348643
1.30260025E7,50.88293370254933
1.30260035E7,47.718872786707465
1.30260045E7,48.246821607700056
1.30260055E7,43.87836351331343
1.30260065E7,39.25557463980269
1.30260075E7,120.05514650091024
1.30260085E7,62.44646325258373
1.30260095E7,57.1706766293766
1.30260105E7,57.73891253660764
1.30260115E7,50.009349444673475
1.30260125E7,0
1.30260135E7,44.85093855009613
1.30260145E7,52.971333996314804
1.30260155E7,60.83361086246691
1.30260165E7,46.129507939090814
1.30260175E7,118.56022358681837
1.30260185E7,36.29713456294705
1.30260195E7,41.30642848813711
1.30260205E7,43.58006435775906
1.30260215E7,40.26819103712572
1.30260225E7,53.82508147075064
1.30260235E7,35.35897717944941
1.30260245E7,0
1.30260255E7,38.66725694675904
1.30260265E7,51.22627643990164
1.30260275E7,47.21121546419203
1.30260285E7,57.60189446684093
1.30260295E7,51.26759999472266
1.30260305E7,47.309329347668644
1.30260315E7,72.71775933966215
1.30260325E7,36.09882540128948
1.30260335E7,51.58427402651249
1.30260345E7,45.84951162300926
1.30260355E7,58.54274197841426
1.30260365E7,50.080961889577964
1.30260375E7,38.9943354282573
1.30260385E7,50.33671292921796
1.30260395E7,57.00643746770042
1.30260405E7,50.458301620615465
1.30260415E7,56.067249919006116
1.30260425E7,53.72814505944883
1.30260435E7,45.58990265965134
1.30260445E7,54.50845043231476
1.30260455E7,50.99296750410089
1.30260465E7,42.640587607642544
1.30260475E7,36.3057150383567
1.30260485E7,55.824972561115
1.30260495E7,55.66862603363116
1.30260505E7,49.761745632780325
1.30260515E7,56.61233609427113
1.30260525E7,158.9549653904587
1.30260535E7,72.06976111427733
1.30260545E7,65.16413512096598
1.30260555E7,60.692921027515105
1.30260565E7,61.289126717676034
1.30260575E7,47.65533426568564
1.30260585E7,53.87156897186853
1.30260595E7,54.163045366166514
1.30260605E7,49.92767353397582
1.30260615E7,38.23285136293077
1.30260625E7,40.46754551740022
1.30260635E7,46.679091150293935
1.30260645E7,44.36156145070697
1.30260655E7,58.29489244318685
1.30260665E7,45.989757845688736
1.30260675E7,51.28269545647464
1.30260685E7,32.01011085356029
1.30260695E7,107.48669939822959
1.30260705E7,34.249802016449394
1.30260715E7,48.68545449138186
1.30260725E7,63.129448372525324
1.30260735E7,47.21918568322384
1.30260745E7,44.75805669075519
1.30260755E7,48.45293678463571
1.30260765E7,40.837002515981695
1.30260775E7,42.06642377433284
1.30260785E7,47.9098215479391
1.30260795E7,44.70647408617854
1.30260805E7,38.67442902564432
1.30260815E7,71.2741554275212
1.30260825E7,46.840422330967364
1.30260835E7,35.421182109558764
1.30260845E7,49.64815606185568
1.30260855E7,46.48303328620143
1.30260865E7,112.04734371116778
1.30260875E7,116.95568254445442
1.30260885E7,47.4728139961985
1.30260895E7,48.29136312886805
1.30260905E7,52.276900106974956
1.30260915E7,78.08391646889312
1.30260925E7,39.188705482841186
1.30260935E7,44.1823755600222
1.30260945E7,45.41903188534746
1.30260955E7,50.84010213910875
1.30260965E7,36.196243007723524
1.30260975E7,55.113091817956054
1.30260985E7,37.98428362916241
1.30260995E7,45.69787967550382
1.30261005E7,32.06548902246717
1.30261015E7,43.97992373570004
1.30261025E7,45.96269796625224
1.30261035E7,45.67686095147407
1.30261045E7,54.64337141677509
1.30261055E7,69.86337660565343
1.30261065E7,34.45201784133839
1.30261075E7,44.29681229336663
1.30261085E7,40.54969763892603
1.30261095E7,38.7924906481931
1.30261105E7,46.09248234773845
1.30261115E7,42.05449176533322
1.30261125E7,37.13276579696431
1.30261135E7,42.80400747497951
1.30261145E7,35.03434696376851
1.30261155E7,38.52535197270334
1.30261165E7,0
1.30261175E7,44.44032598981593
1.30261185E7,55.35159267612677
1.30261195E7,35.61878483542989
1.30261205E7,54.32795559590334
1.30261215E7,40.608515306549556
1.30261225E7,37.34059411284352
1.30261235E7,44.71745140925877
1.30261245E7,39.789582596985596
1.30261255E7,41.0597272921705
1.30261265E7,43.522659715563464
1.30261275E7,40.29605306554846
1.30261285E7,53.0648597555024
1.30261295E7,50.42140664727991
1.30261305E7,49.210437078637966
1.30261315E7,46.22501922930732
1.30261325E7,46.07544962763412
1.30261335E7,35.83444040898072
1.30261345E7,42.12361246920265
1.30261355E7,32.273655375297785
1.30261365E7,66.3727682045685
1.30261375E7,56.56674847002602
1.30261385E7,51.17875509971752
1.30261395E7,39.01783130009136
1.30261405E7,48.20449764451377
1.30261415E7,37.40540860312188
1.30261425E7,43.19871520221942
1.30261435E7,33.817419329845656
1.30261445E7,36.86925485362787
1.30261455E7,45.33712383661417
1.30261465E7,48.11144464201531
1.30261475E7,31.912944847400972
1.30261485E7,31.75487274234736
1.30261495E7,49.80886054684939
1.30261505E7,40.846535382506886
1.30261515E7,49.363950548035184
1.30261525E7,42.87554496070618
1.30261535E7,37.927686932401
1.30261545E7,33.19093618035366
1.30261555E7,42.712238760232886
1.30261565E7,34.66913118410306
1.30261575E7,44.44579510644938
1.30261585E7,31.148144267486362
1.30261595E7,38.27453719710747
1.30261605E7,51.92076779105024
1.30261615E7,43.390273871519256
1.30261625E7,36.1345890492899
1.30261635E7,39.67000931230763
1.30261645E7,37.33362656620062
1.30261655E7,39.08347315858019
1.30261665E7,57.67105718439001
1.30261675E7,49.03992970771729
1.30261685E7,31.913587869454886
1.30261695E7,29.432136626366376
1.30261705E7,34.170436412075176
1.30261715E7,42.746582830287075
1.30261725E7,45.70568760136928
1.30261735E7,42.49339690616948
1.30261745E7,32.37041386078793
1.30261755E7,43.19778657348929
1.30261765E7,51.72885174448237
1.30261775E7,38.725354560176605
1.30261785E7,49.084520085664366
1.30261795E7,41.727550905210414
1.30261805E7,41.151810319995846
1.30261815E7,31.358558597437177
1.30261825E7,44.995103063407164
1.30261835E7,43.15331673229746
1.30261845E7,37.3153287810411
1.30261855E7,34.15316325093237
1.30261865E7,43.49203345871498
1.30261875E7,33.02684459006868
1.30261885E7,46.101108258428106
1.30261895E7,48.72282614722891
1.30261905E7,36.61467531359503
1.30261915E7,42.73545139484273
1.30261925E7,48.89744580916392
1.30261935E7,46.5244781997187
1.30261945E7,31.488329005035425
1.30261955E7,40.65006551813128
1.30261965E7,42.68396512676213
1.30261975E7,37.26778406717976
1.30261985E7,30.205737620636295
1.30261995E7,47.965141847256184
1.30262005E7,32.21113100167843
1.30262015E7,41.072346849491275
1.30262025E7,37.169397544173954
1.30262035E7,32.73362915239368
1.30262045E7,31.844972749086356
1.30262055E7,43.39562554912868
1.30262065E7,44.800686131195434
1.30262075E7,49.67682362636659
1.30262085E7,38.353224102091616
1.30262095E7,29.582989854691448
1.30262105E7,45.600906753577775
1.30262115E7,53.45898547371248
1.30262125E7,36.17554133146793
1.30262135E7,31.30395063413651
1.30262145E7,46.826672227023415
1.30262155E7,36.109658927985954
1.30262165E7,42.25686905701265
1.30262175E7,34.27534804379924
1.30262185E7,29.832942733496623
1.30262195E7,40.565320101979566
1.30262205E7,35.03862718718477
1.30262215E7,44.793777714167646
1.30262225E7,49.32966673085807
1.30262235E7,43.87703031845457
1.30262245E7,40.161882637935996
1.30262255E7,46.97702264330294
1.30262265E7,43.97000874343824
1.30262275E7,43.528428890453476
1.30262285E7,45.71994010196369
1.30262295E7,31.690628386352092
1.30262305E7,81.62978313355872
1.30262315E7,46.61381565509789
1.30262325E7,44.2768055265481
1.30262335E7,36.18146727484786
1.30262345E7,41.812950055911884
1.30262355E7,57.39589708981106
1.30262365E7,48.16818050022664
1.30262375E7,40.590989473879375
1.30262385E7,31.702897260086804
1.30262395E7,39.121510215591314
1.30262405E7,38.523230635835965
1.30262415E7,43.22643534399703
1.30262425E7,48.768944350208045
1.30262435E7,35.48793623070618
1.30262445E7,34.134259169727216
1.30262455E7,51.56405472471016
1.30262465E7,29.986921429949685
1.30262475E7,0
1.30262485E7,37.55883443135827
1.30262495E7,37.507996364577814
1.30262505E7,42.15427996780081
1.30262515E7,27.889781134257106
1.30262525E7,41.08475959434601
1.30262535E7,49.44112065318747
1.30262545E7,35.1412659889607
1.30262555E7,40.48909498218839
1.30262565E7,38.731487823236414
1.30262575E7,42.528892642402994
1.30262585E7,44.72753852857287
1.30262595E7,29.757496994189818
1.30262605E7,47.66598998832906
1.30262615E7,37.10573873016988
1.30262625E7,39.81557119509243
1.30262635E7,43.6820648010157
1.30262645E7,34.30412640069129
1.30262655E7,42.04207295320351
1.30262665E7,44.451011592106475
1.30262675E7,36.45472017908386
1.30262685E7,41.41573444482621
1.30262695E7,50.085799535103654
1.30262705E7,37.463295526513434
1.30262715E7,51.96432149122321
1.30262725E7,41.087870545736436
1.30262735E7,47.62482815896095
1.30262745E7,49.47802320106743
1.30262755E7,43.35014010295235
1.30262765E7,58.13202712625117
1.30262775E7,35.825274885106225
1.30262785E7,67.38879307251298
1.30262795E7,49.48493211012111
1.30262805E7,41.36703105350713
1.30262815E7,45.28048025359921
1.30262825E7,38.87340319344487
1.30262835E7,43.47243756707954
1.30262845E7,49.29988291615767
1.30262855E7,48.070799922397086
1.30262865E7,46.130712179570544
1.30262875E7,56.415608564328636
1.30262885E7,0
1.30262895E7,45.584697194387275
1.30262905E7,36.9081157937699
1.30262915E7,35.3756098073653
1.30262925E7,40.96080339739286
1.30262935E7,44.904923256846686
1.30262945E7,43.061532285634016
1.30262955E7,40.4320024513579
1.30262965E7,43.56160949450953
1.30262975E7,55.98545164353939
1.30262985E7,40.074082030686604
1.30262995E7,47.083635818585925
1.30263005E7,52.96108875000148
1.30263015E7,38.155289789679024
1.30263025E7,48.81420371970138
1.30263035E7,37.770485244042
1.30263045E7,32.27084980356312
1.30263055E7,36.07610690042373
1.30263065E7,42.82485592142759
1.30263075E7,32.27815308922707
1.30263085E7,29.646115307470865
1.30263095E7,41.039302501622366
1.30263105E7,38.52285118659148
1.30263115E7,43.10181729071796
1.30263125E7,43.59768943481111
1.30263135E7,30.36789060032202
1.30263145E7,35.43457116380168
1.30263155E7,46.02575733965263
1.30263165E7,34.94332909029681
1.30263175E7,71.64467403104216
1.30263185E7,30.23995749740875
1.30263195E7,37.68346489362374
1.30263205E7,45.60413334661263
1.30263215E7,49.09521629376067
1.30263225E7,35.821063937767406
1.30263235E7,40.0519334175695
1.30263245E7,39.077859686306624
1.30263255E7,50.557520712334984
1.30263265E7,33.498617233732446
1.30263275E7,42.83898252950266
1.30263285E7,33.637170772516754
1.30263295E7,38.65346729868725
1.30263305E7,46.39133398512346
1.30263315E7,34.002833333333335
1.30263325E7,30.360927087053756
1.30263335E7,41.483048127131966
1.30263345E7,37.39162373239445
1.30263355E7,36.32180038013796
1.30263365E7,32.80667107117447
1.30263375E7,46.31106336248027
1.30263385E7,42.65061118309533
1.30263395E7,40.033090815220184
1.30263405E7,41.048110851873936
1.30263415E7,32.832583635387785
1.30263425E7,33.973494207835685
1.30263435E7,38.69811116682141
1.30263445E7,41.158880806020264
1.30263455E7,39.3715651812058
1.30263465E7,40.368218464110655
1.30263475E7,36.313312263317506
1.30263485E7,42.67427367381732
1.30263495E7,33.070416303184366
1.30263505E7,40.81723364882677
1.30263515E7,36.67423739264115
1.30263525E7,44.662823303164394
1.30263535E7,31.204387901193098
1.30263545E7,111.72089129709819
1.30263555E7,38.76240457697826
1.30263565E7,41.153236984400415
1.30263575E7,41.06085126468686
1.30263585E7,44.24029074310817
1.30263595E7,31.07604106097068
1.30263605E7,37.11365400213593
1.30263615E7,34.31712277638798
1.30263625E7,42.73006929015593
1.30263635E7,41.93155256376989
1.30263645E7,37.93845073679097
1.30263655E7,49.12437979551554
1.30263665E7,43.92146877168236
1.30263675E7,39.36583559078605
1.30263685E7,32.7943498742985
1.30263695E7,29.547777324303038
1.30263705E7,45.42458623147464
1.30263715E7,40.78523246704734
1.30263725E7,41.76941809512438
1.30263735E7,65.06731135522695
1.30263745E7,31.662476093251854
1.30263755E7,40.162367606151456
1.30263765E7,39.190384708149004
1.30263775E7,28.589517803734513
1.30263785E7,36.393556894401875
1.30263795E7,35.52494403272177
1.30263805E7,44.65523866790707
1.30263815E7,46.819566108524626
1.30263825E7,43.13507656415659
1.30263835E7,56.71979608666301
1.30263845E7,59.080886151638275
1.30263855E7,39.71725880373075
1.30263865E7,38.60036594196866
1.30263875E7,52.60079365274974
1.30263885E7,44.56640500450167
1.30263895E7,32.84892561196132
1.30263905E7,58.896746349680974
1.30263915E7,31.377514144704076
1.30263925E7,39.13938575107595
1.30263935E7,33.41608159020802
1.30263945E7,42.480858077846264
1.30263955E7,51.01784100393914
1.30263965E7,40.34227321146165
1.30263975E7,37.77392579499232
1.30263985E7,42.89205272460131
1.30263995E7,36.06766407916365
1.30264005E7,32.33455343553861
1.30264015E7,45.10195063729461
1.30264025E7,31.315191656581327
1.30264035E7,27.839890909874153
1.30264045E7,42.79006709925375
1.30264055E7,43.21972449948483
1.30264065E7,39.160117089896886
1.30264075E7,47.985930811505455
1.30264085E7,30.01787172533691
1.30264095E7,52.49183852165253
1.30264105E7,39.92239522268997
1.30264115E7,41.27255572958205
1.30264125E7,43.068376132160274
1.30264135E7,37.04645608688343
1.30264145E7,42.85196380924148
1.30264155E7,50.817689125701506
1.30264165E7,35.86164099529068
1.30264175E7,65.49980217988269
1.30264185E7,32.05715119510828
1.30264195E7,35.23611875489486
1.30264205E7,36.71800307490967
1.30264215E7,56.07278858120925
1.30264225E7,47.823631857348985
1.30264235E7,45.89250919169852
1.30264245E7,41.833929290521255
1.30264255E7,49.59066850496708
1.30264265E7,31.99514113968029
1.30264275E7,44.5093617926486
1.30264285E7,59.36739303119658
1.30264295E7,111.82790511874984
1.30264305E7,36.4866533668762
1.30264315E7,40.12329825134401
1.30264325E7,41.60137859345071
1.30264335E7,30.09736668039878
1.30264345E7,42.51280759500489
1.30264355E7,36.81773360680853
1.30264365E7,37.19462473027468
1.30264375E7,41.25864404842239
1.30264385E7,0
1.30264395E7,37.29484862639618
1.30264405E7,42.454067519931954
1.30264415E7,40.77775361454058
1.30264425E7,31.81805757602947
1.30264435E7,42.10321921049847
1.30264445E7,40.373913664437104
1.30264455E7,39.91009490017586
1.30264465E7,44.939676263637494
1.30264475E7,45.00014341277347
1.30264485E7,31.10760798640329
