block,n,f,b,g,d
1.3025597E7,286.0,54.49465496807785,38.23387605886875,0.34,0.125
1.3025598E7,326.0,42.53506866702638,43.01311056622735,1.0,0.125
1.3025599E7,257.0,53.81015940195898,40.217258379422574,0.24,0.125
1.30256E7,289.0,60.2943287084506,38.508024898297116,0.33,0.125
1.3025601E7,302.0,45.94580157958442,43.32152801058425,1.0,0.125
1.3025602E7,313.0,67.48186406431732,41.8052745302138,0.36,0.125
1.3025603E7,282.0,61.14388895342687,40.76014266695845,0.4,0.125
1.3025604E7,311.0,61.6414498286192,40.04684017028668,0.43,0.125
1.3025605E7,308.0,58.16565268887329,39.14578626645523,0.41,0.125
1.3025606E7,285.0,56.0986611789195,37.7756837471293,0.36,0.125
1.3025607E7,313.0,44.35501243521093,42.49764421552046,1.0,0.125
1.3025608E7,317.0,65.23860465434689,40.69149433636084,0.33,0.125
1.3025609E7,292.0,56.72534267070553,39.77593571379272,0.41,0.125
1.302561E7,308.0,59.030122556180196,38.483217803094455,0.37,0.125
1.3025611E7,319.0,46.983085653854815,43.293620028481264,1.0,0.125
1.3025612E7,277.0,62.51259095033357,41.1289390270572,0.3,0.125
1.3025613E7,280.0,58.63496614147573,39.07249207570434,0.3,0.125
1.3025614E7,272.0,45.14516525143224,43.956553585167384,1.0,0.125
1.3025615E7,286.0,66.48092505191755,42.19829144176069,0.34,0.125
1.3025616E7,304.0,58.31709380258665,40.299368326881456,0.32,0.125
1.3025617E7,314.0,47.7927264154973,43.72481463466638,0.84,0.125
1.3025618E7,339.0,56.1897149864969,41.21063779317306,0.27,0.125
1.3025619E7,271.0,54.80539248144124,42.34393033248533,0.61,0.125
1.302562E7,283.0,59.930434336311166,40.33259364169228,0.31,0.125
1.3025621E7,294.0,51.596232817510554,45.37416784690381,1.0,0.125
1.3025622E7,284.0,64.57340086705376,43.332330293793135,0.32,0.125
1.3025623E7,311.0,59.774671555310995,41.27404460483796,0.31,0.125
1.3025624E7,271.0,51.8343171259579,41.89315527391054,0.56,0.125
1.3025625E7,313.0,48.87305459463089,47.12979968314936,1.0,0.125
1.3025626E7,295.0,57.73217260805788,45.83373019186275,0.39,0.125
1.3025627E7,284.0,60.75532940231018,43.885796658708585,0.33,0.125
1.3025628E7,295.0,62.31340831688037,42.24007928400702,0.35,0.125
1.3025629E7,297.0,47.93890547102882,47.5200891945079,1.0,0.125
1.302563E7,291.0,65.45484564921105,44.55008361985115,0.25,0.125
1.3025631E7,324.0,68.42498243916097,42.54532985695785,0.32,0.125
1.3025632E7,280.0,50.310985230708255,45.736229596229684,0.8,0.125
1.3025633E7,299.0,67.0147331914596,42.534693524493605,0.22,0.125
1.3025634E7,284.0,49.11783593463064,47.851530215055305,1.0,0.125
1.3025635E7,284.0,60.22759614244584,44.74118075107671,0.24,0.125
1.3025636E7,301.0,62.68590850644923,42.61597466540057,0.31,0.125
1.3025637E7,313.0,48.79316353463407,46.02525263863262,0.82,0.125
1.3025638E7,302.0,62.8920931878787,43.83905313829757,0.31,0.125
1.3025639E7,302.0,63.591403503009964,42.304686278457154,0.36,0.125
1.302564E7,283.0,48.269402400315684,47.5927720632643,1.0,0.125
1.3025641E7,293.0,82.70477331820292,45.33211539025925,0.31,0.125
1.3025642E7,267.0,78.13852483178721,42.838849043794994,0.28,0.125
1.3025643E7,308.0,65.03119967570197,42.08916918552858,0.43,0.125
1.3025644E7,296.0,49.28089374388212,47.35031533371966,1.0,0.125
1.3025645E7,282.0,71.46681396729852,44.62767220203077,0.27,0.125
1.3025646E7,326.0,65.84842022451609,42.284719411424156,0.29,0.125
1.3025647E7,316.0,48.45544786302132,47.57030933785217,1.0,0.125
1.3025648E7,284.0,62.28086408403153,44.71609077758104,0.26,0.125
1.3025649E7,319.0,58.88970787301559,42.14491555787013,0.27,0.125
1.302565E7,282.0,49.944459569872535,47.4130300026039,1.0,0.125
1.3025651E7,328.0,59.92735123565821,45.27944365248672,0.32,0.125
1.3025652E7,308.0,71.14937671724232,42.902272860731166,0.29,0.125
1.3025653E7,286.0,50.84093589369265,48.15780128617074,0.99,0.125
1.3025654E7,275.0,60.24197677024199,46.71306724758561,0.38,0.125
1.3025655E7,237.0,62.79451810811654,44.727761889563226,0.33,0.125
1.3025656E7,293.0,63.012367284683236,43.16229022342851,0.36,0.125
1.3025657E7,309.0,57.263595924841106,40.89626998669852,0.29,0.125
1.3025658E7,301.0,47.30086442498487,46.00830373503584,1.0,0.125
1.3025659E7,315.0,59.639921245159584,44.167971585634405,0.34,0.125
1.302566E7,308.0,57.27351884096978,42.511672651173114,0.35,0.125
1.3025661E7,317.0,48.73395467584936,47.40051500605802,0.96,0.125
1.3025662E7,315.0,59.289779783911754,44.79348668072483,0.28,0.125
1.3025663E7,319.0,78.89751005056144,43.00174721349584,0.34,0.125
1.3025664E7,308.0,62.64905901239565,41.49668606102348,0.36,0.125
1.3025665E7,300.0,47.646544267295106,46.683771818651415,1.0,0.125
1.3025666E7,322.0,78.52591589294846,43.99945493907896,0.27,0.125
1.3025667E7,291.0,73.96349674740613,42.01947946682041,0.32,0.125
1.3025668E7,288.0,56.69102985417447,47.27191440017296,1.0,0.125
1.3025669E7,328.0,80.47967694424139,44.908318680164314,0.3,0.125
1.302567E7,324.0,62.29739850832142,42.213819559354455,0.26,0.125
1.3025671E7,256.0,56.24534975188694,40.20866313028512,0.31,0.125
1.3025672E7,289.0,50.978861231339614,45.23474602157076,1.0,0.125
1.3025673E7,304.0,66.38440441600575,43.65152991081578,0.36,0.125
1.3025674E7,287.0,70.7431264349203,42.01459753916019,0.35,0.125
1.3025675E7,302.0,56.15193377851326,40.649123119137485,0.37,0.125
1.3025676E7,280.0,52.11532212132277,42.681579275094364,0.7,0.125
1.3025677E7,321.0,66.25609920915294,41.72124374140474,0.41,0.125
1.3025678E7,323.0,102.65396928186917,40.78251575722314,0.41,0.125
1.3025679E7,283.0,106.44919455307823,38.947302548148095,0.32,0.125
1.302568E7,276.0,60.92523929084005,43.81571536666661,1.0,0.125
1.3025681E7,277.0,58.73610122580357,41.624929598333274,0.3,0.125
1.3025682E7,280.0,58.85683362623075,39.959932414399944,0.34,0.125
1.3025683E7,294.0,45.04777613558214,44.45542481101994,0.95,0.125
1.3025684E7,255.0,60.93831870183719,42.78834638060669,0.35,0.125
1.3025685E7,266.0,63.789118874333134,40.86287079347939,0.32,0.125
1.3025686E7,302.0,59.015794894805616,39.12619878475652,0.33,0.125
1.3025687E7,289.0,46.28149739671037,42.15847919057515,0.81,0.125
1.3025688E7,297.0,55.57546667422927,40.47214002295214,0.34,0.125
1.3025689E7,283.0,54.63630394363061,40.06741862272262,0.46,0.125
1.302569E7,300.0,56.63603712328149,38.665058970927326,0.36,0.125
1.3025691E7,310.0,65.99243481376995,36.82846866980828,0.31,0.125
1.3025692E7,270.0,43.61067423197082,41.432027253534315,1.0,0.125
1.3025693E7,319.0,52.53887555033002,40.18906643592828,0.38,0.125
1.3025694E7,307.0,62.54619225017569,38.88292177676061,0.37,0.125
1.3025695E7,305.0,55.91298450406921,36.74436107903878,0.28,0.125
1.3025696E7,297.0,43.9086484912961,41.33740621391863,1.0,0.125
1.3025697E7,309.0,57.932831178988614,40.614001605175055,0.43,0.125
1.3025698E7,308.0,56.24359546029258,38.887906536955114,0.33,0.125
1.3025699E7,293.0,54.466198844516725,36.94351121010736,0.3,0.125
1.30257E7,260.0,41.36166559810097,41.56145011137078,1.0,0.125
1.3025701E7,304.0,52.344205957775294,39.587281231080674,0.31,0.125
1.3025702E7,282.0,51.138043102110515,38.597599200303655,0.4,0.125
1.3025703E7,297.0,52.80438467762889,37.05369523229151,0.34,0.125
1.3025704E7,296.0,46.16084900839727,41.685407136327946,1.0,0.125
1.3025705E7,284.0,52.448623640374485,39.70535029735237,0.31,0.125
1.3025706E7,299.0,62.60687919298,37.720082782484745,0.3,0.125
1.3025707E7,305.0,51.95180151996022,35.456877815535655,0.26,0.125
1.3025708E7,290.0,43.49045558447672,39.888987542477615,1.0,0.125
1.3025709E7,274.0,54.952957015931,38.99148532277187,0.41,0.125
1.302571E7,326.0,59.513198217899294,38.11417690300951,0.41,0.125
1.3025711E7,308.0,60.078547382949665,36.30375350011656,0.31,0.125
1.3025712E7,265.0,44.989654550525074,40.841722687631126,1.0,0.125
1.3025713E7,306.0,59.03969078132678,39.31015808684496,0.35,0.125
1.3025714E7,330.0,55.41617035565124,36.95154860163426,0.26,0.125
1.3025715E7,313.0,42.59255492245094,41.57049217683854,1.0,0.125
1.3025716E7,254.0,57.84481122109708,39.38804133755452,0.29,0.125
1.3025717E7,293.0,57.55512018169505,37.61557947736456,0.32,0.125
1.3025718E7,315.0,44.40750201750545,39.30828055384597,0.68,0.125
1.3025719E7,304.0,55.327596004684786,37.24459582476906,0.29,0.125
1.302572E7,312.0,42.54760652053156,41.90017030286519,1.0,0.125
1.3025721E7,292.0,57.7470744040447,39.17665923317896,0.24,0.125
1.3025722E7,298.0,50.48625579039659,36.92400132727117,0.27,0.125
1.3025723E7,300.0,43.16968873248743,41.53950149318007,1.0,0.125
1.3025724E7,272.0,53.22033607835785,40.91640897078237,0.44,0.125
1.3025725E7,358.0,54.687666241972714,40.20037181379368,0.43,0.125
1.3025726E7,301.0,58.26825802100966,38.391355082172964,0.32,0.125
1.3025727E7,299.0,48.29038853265038,38.295376694467535,0.49,0.125
1.3025728E7,295.0,44.86062675117042,43.08229878127598,1.0,0.125
1.3025729E7,308.0,72.60960322725325,41.25130108307175,0.33,0.125
1.302573E7,308.0,57.84180068397514,39.39499253433352,0.32,0.125
1.3025731E7,322.0,47.64569401217421,40.18289238502019,0.58,0.125
1.3025732E7,286.0,50.478344221738574,39.98197792309509,0.48,0.125
1.3025733E7,304.0,46.122474770883606,44.97972516348197,1.0,0.125
1.3025734E7,272.0,61.34051960767791,43.4054347827601,0.36,0.125
1.3025735E7,335.0,50.66850887457596,48.831114130605116,1.0,0.125
1.3025736E7,351.0,67.88181691544185,46.267480638748346,0.29,0.125
1.3025737E7,286.0,86.66255917058673,52.05091571859189,1.0,0.125
1.3025738E7,288.0,168.29649224308835,58.55728018341588,1.0,0.125
1.3025739E7,312.0,574.5521019534463,65.87694020634287,1.0,0.125
1.302574E7,315.0,706.5641268901787,74.11155773213572,1.0,0.125
1.3025741E7,344.0,744.9864853674273,83.37550244865268,1.0,0.125
1.3025742E7,295.0,748.5311928223695,93.79744025473427,1.0,0.125
1.3025743E7,290.0,781.6936525002099,105.52212028657605,1.0,0.125
1.3025744E7,302.0,738.080784032704,118.71238532239806,1.0,0.125
1.3025745E7,298.0,679.968154659392,133.5514334876978,1.0,0.125
1.3025746E7,313.0,700.9967120826151,150.24536267366003,1.0,0.125
1.3025747E7,305.0,706.4823381684178,169.02603300786754,1.0,0.125
1.3025748E7,303.0,716.5907847617599,190.15428713385097,1.0,0.125
1.3025749E7,319.0,736.3163042135471,213.92357302558236,1.0,0.125
1.302575E7,318.0,774.8669433319062,240.66401965378014,1.0,0.125
1.3025751E7,314.0,745.6053347449143,270.74702211050266,1.0,0.125
1.3025752E7,299.0,756.2486637891994,304.5903998743155,1.0,0.125
1.3025753E7,299.0,780.0078197216313,342.66419985860495,1.0,0.125
1.3025754E7,288.0,760.6338784433023,385.4972248409306,1.0,0.125
1.3025755E7,289.0,751.5068440975933,433.6843779460469,1.0,0.125
1.3025756E7,314.0,736.7989847292334,487.89492518930274,1.0,0.125
1.3025757E7,310.0,749.0152533977074,548.8817908379656,1.0,0.125
1.3025758E7,283.0,725.3673254926657,617.4920146927113,1.0,0.125
1.3025759E7,324.0,737.3500926932893,694.6785165293003,1.0,0.125
1.302576E7,283.0,893.9819019800761,659.9445907028353,0.3,0.125
1.3025761E7,303.0,912.5766465298349,631.8969455979648,0.33,0.125
