block,n,f,b,g,d
1.3025537E7,303.0,62.11291517050601,40.550562280989006,0.31,0.05929202125479196
1.3025538E7,333.0,58.41755748523506,39.18009714461385,0.2,0.056327420192052356
1.3025539E7,284.0,44.71281093329973,40.6057634562033,0.84,0.053511049182449734
1.302554E7,301.0,57.24303360207833,39.61494066174281,0.26,0.050835496723327246
1.3025541E7,297.0,58.91603824012341,39.040994783674435,0.35,0.048293721887160884
1.3025542E7,287.0,48.13163844038611,40.83215798074126,1.0,0.045879035792802836
1.3025543E7,293.0,57.46027144468522,40.44062991290463,0.39,0.043585084003162695
1.3025544E7,294.0,58.336691801472696,39.837817890756625,0.32,0.04140582980300456
1.3025545E7,278.0,60.962047852554925,39.211001085979674,0.3,0.03933553831285433
1.3025546E7,281.0,44.91384013593574,40.00224501959268,0.77,0.03736876139721161
1.3025547E7,325.0,59.96266167290167,39.604619082628346,0.36,0.03550032332735103
1.3025548E7,316.0,70.98715201356642,39.0970614640773,0.31,0.03372530716098347
1.3025549E7,288.0,49.10817886591494,40.34969385069677,1.0,0.0320390418029343
1.302555E7,309.0,53.658174288532,39.883005495082244,0.31,0.030437089712787583
1.3025551E7,308.0,57.16794413889229,39.421714900899865,0.3,0.028915235227148204
1.3025552E7,291.0,52.48221844196347,39.61663577616019,0.59,0.027469473465790793
1.3025553E7,317.0,61.81589794798689,39.47189877550099,0.43,0.02609599979250125
1.3025554E7,275.0,54.63607711613813,39.787673965705,0.66,0.025
1.3025555E7,268.0,59.04147714206482,39.688204780790734,0.45,0.025
1.3025556E7,274.0,54.69314624019694,39.390543244934804,0.35,0.025
1.3025557E7,307.0,52.972980948866,39.05572362735286,0.33,0.025
1.3025558E7,303.0,48.62413017325037,39.30958583093065,0.63,0.025
1.3025559E7,304.0,57.90356789242111,39.15234748760693,0.42,0.025
1.302556E7,307.0,50.86914399376707,39.30895687755736,0.58,0.025
1.3025561E7,296.0,56.94301714035957,38.75863148127155,0.22,0.025
1.3025562E7,297.0,43.99404970900567,39.301252322009354,0.78,0.025
1.3025563E7,289.0,55.35812846228833,39.00649292959429,0.35,0.025
1.3025564E7,356.0,45.6625094115612,39.06500266898868,0.53,0.025
1.3025565E7,307.0,61.32583281883253,38.77201514897127,0.35,0.025
1.3025566E7,296.0,55.03895863826866,38.53938305807744,0.38,0.025
1.3025567E7,298.0,60.74562740229218,38.32741645125802,0.39,0.025
1.3025568E7,328.0,44.87842375962448,39.113128488508806,0.91,0.025
1.3025569E7,290.0,55.937380016115455,38.682884075135206,0.28,0.025
1.302557E7,320.0,47.41893191377881,39.12773724199926,0.73,0.025
1.3025571E7,256.0,58.03497367553649,38.951662424410266,0.41,0.025
1.3025572E7,277.0,54.44706180933999,38.93218659319806,0.49,0.025
1.3025573E7,303.0,55.10426436295511,38.67912738034227,0.37,0.025
1.3025574E7,297.0,44.72855062760041,39.64610556485083,1.0,0.025
1.3025575E7,292.0,54.946708773936756,39.3884058786793,0.37,0.025
1.3025576E7,291.0,57.12401972924615,38.994521819892505,0.3,0.025
1.3025577E7,315.0,51.47530777592818,39.286980733541704,0.65,0.025
1.3025578E7,326.0,56.83994665384776,39.12983281060754,0.42,0.025
1.3025579E7,313.0,54.079960128693365,39.28635214184997,0.58,0.025
1.302558E7,289.0,68.97680692227355,38.85420226828962,0.28,0.025
1.3025581E7,292.0,47.917387704200294,39.39816110004568,0.78,0.025
1.3025582E7,282.0,59.327166267433064,39.142073052895384,0.37,0.025
1.3025583E7,258.0,50.185398164719594,39.08335994331604,0.47,0.025
1.3025584E7,285.0,59.316767148851,39.06381826334439,0.49,0.025
1.3025585E7,307.0,57.17812925594064,39.25913735466111,0.6,0.025
1.3025586E7,292.0,60.16386079493823,38.96469382450115,0.35,0.025
1.3025587E7,288.0,49.469692192896545,39.52968188495641,0.79,0.025
1.3025588E7,275.0,55.855028382908834,39.292503793646674,0.38,0.025
1.3025589E7,295.0,57.88462718649665,38.820993748122916,0.26,0.025
1.302559E7,308.0,48.648991854198385,38.723941263752614,0.45,0.025
1.3025591E7,296.0,48.52084149587119,38.80138914628012,0.54,0.025
1.3025592E7,280.0,50.822337161623665,38.78198845170699,0.49,0.025
1.3025593E7,267.0,58.29264924535135,38.432950555641625,0.32,0.025
1.3025594E7,315.0,42.91574214489456,39.39377431953266,1.0,0.025
